"","elevacion","fechahora","lat_geo","lon_geo","lat_utm","lon_utm","tiempo_GPS","hora","horal","distancia"
"186",603.8,2019-10-09 08:52:04,-26.3499532174,-53.9504439756,7081962.6592315,804370.226196665,3,"08:52:04","11:52:04",0.516106910424195
"187",603.91,2019-10-09 08:52:07,-26.3499448355,-53.9504443947,7081963.5893114,804370.206312816,3,"08:52:07","11:52:07",0.930292414738348
"188",603.89,2019-10-09 08:52:10,-26.3499373756,-53.9504448976,7081964.41739026,804370.175643566,3,"08:52:10","11:52:10",0.828646610493378
"189",603.93,2019-10-09 08:52:13,-26.3499328494,-53.9504459873,7081964.92166939,804370.078683664,3,"08:52:13","11:52:13",0.513515979151063
"190",603.92,2019-10-09 08:52:16,-26.3499324303,-53.9504469093,7081964.97030173,804369.987706101,3,"08:52:16","11:52:16",0.103160176438554
"191",603.88,2019-10-09 08:52:19,-26.3499341067,-53.9504505973,7081964.7931906,804369.615007838,3,"08:52:19","11:52:19",0.412640703110755
"192",603.72,2019-10-09 08:52:22,-26.3499361183,-53.9504536986,7081964.57753879,804369.300022129,3,"08:52:22","11:52:22",0.381735114113036
"193",603.8,2019-10-09 08:52:25,-26.3499387167,-53.9504548721,7081964.2922908,804369.176019231,3,"08:52:25","11:52:25",0.311035586584889
"194",603.89,2019-10-09 08:52:28,-26.3499404769,-53.9504511841,7081964.08847264,804369.539709821,3,"08:52:28","11:52:28",0.416908488400665
"195",603.89,2019-10-09 08:52:31,-26.3499427401,-53.9504473284,7081963.8285035,804369.918829443,3,"08:52:31","11:52:31",0.459690809163008
"196",603.85,2019-10-09 08:52:34,-26.3499443326,-53.9504454844,7081963.64762856,804370.098807456,3,"08:52:34","11:52:34",0.255162358973873
"197",603.97,2019-10-09 08:52:37,-26.349943243,-53.9504425507,7081963.7614772,804370.394639033,3,"08:52:37","11:52:37",0.316982390445099
"198",604.01,2019-10-09 08:52:40,-26.3499417342,-53.9504378568,7081963.91763531,804370.867352764,3,"08:52:40","11:52:40",0.497838954678044
"199",603.83,2019-10-09 08:52:43,-26.3499403093,-53.9504311513,7081964.05974315,804371.540736188,3,"08:52:43","11:52:43",0.68821499012698
"200",604.05,2019-10-09 08:52:46,-26.3499393873,-53.9504270442,7081964.15224319,804371.953310759,3,"08:52:46","11:52:46",0.422816786461925
"201",604.01,2019-10-09 08:52:49,-26.3499368727,-53.9504212607,7081964.41731588,804372.537474385,3,"08:52:49","11:52:49",0.641490975263017
"202",603.89,2019-10-09 08:52:52,-26.349934442,-53.9504177403,7081964.67843297,804372.89541233,3,"08:52:52","11:52:52",0.443059485048932
"203",603.84,2019-10-09 08:52:55,-26.3499317598,-53.9504165668,7081964.97296973,804373.019634967,3,"08:52:55","11:52:55",0.319661019650461
"204",603.88,2019-10-09 08:52:58,-26.3499289937,-53.9504177403,7081965.28234881,804372.909692993,3,"08:52:58","11:52:58",0.328333143147693
"205",604.02,2019-10-09 08:53:01,-26.3499270659,-53.950417405,7081965.49524365,804372.948230923,3,"08:53:01","11:53:01",0.216354762863554
"206",604.06,2019-10-09 08:53:04,-26.3499257248,-53.9504166506,7081965.64211612,804373.02708471,3,"08:53:04","11:53:04",0.166701662339611
"207",604.05,2019-10-09 08:53:07,-26.3499245513,-53.9504153095,7081965.76902551,804373.164090339,3,"08:53:07","11:53:07",0.186752605540327
"208",604.26,2019-10-09 08:53:10,-26.3499233779,-53.9504129626,7081965.89354862,804373.40154052,3,"08:53:10","11:53:10",0.268120480943602
"209",604.13,2019-10-09 08:53:13,-26.3499231264,-53.9504114538,7081965.91786306,804373.552876936,3,"08:53:13","11:53:13",0.15327720832839
"210",604.2,2019-10-09 08:53:16,-26.3499230426,-53.9504101966,7081965.92418297,804373.678647607,3,"08:53:16","11:53:16",0.125929357577746
"211",604.12,2019-10-09 08:53:19,-26.349923797,-53.9504081849,7081965.835811,804373.877569835,3,"08:53:19","11:53:19",0.217668690173342
"212",604.22,2019-10-09 08:53:22,-26.3499234617,-53.9504071791,7081965.87060206,804373.978893511,3,"08:53:22","11:53:22",0.10713032031867
"213",604.17,2019-10-09 08:53:25,-26.3499225397,-53.9504022337,7081965.96112238,804374.47518549,3,"08:53:25","11:53:25",0.504479590655167
"214",604.24,2019-10-09 08:53:28,-26.3499230426,-53.9503925107,7081965.88241752,804375.444860466,3,"08:53:28","11:53:28",0.972863821460474
"215",604.07,2019-10-09 08:53:31,-26.3499235455,-53.9503846318,7081965.80806747,804376.230373302,3,"08:53:31","11:53:31",0.789023665604057
"216",604.4,2019-10-09 08:53:34,-26.3499248028,-53.9503789321,7081965.65524228,804376.796281637,3,"08:53:34","11:53:34",0.586180673641989
"217",604.51,2019-10-09 08:53:37,-26.3499258086,-53.9503741544,7081965.53247187,804377.270773109,3,"08:53:37","11:53:37",0.490117057803494
"218",604.19,2019-10-09 08:53:40,-26.3499246351,-53.9503721427,7081965.65779757,804377.47474865,3,"08:53:40","11:53:40",0.239400404283638
"219",604.26,2019-10-09 08:53:43,-26.3499233779,-53.9503718913,7081965.796558,804377.503150184,3,"08:53:43","11:53:43",0.141637220374705
"220",604.44,2019-10-09 08:53:46,-26.3499233779,-53.9503707178,7081965.79378674,804377.620342457,3,"08:53:46","11:53:46",0.117225034383158
"221",604.35,2019-10-09 08:53:49,-26.3499243837,-53.9503700472,7081965.68071537,804377.684675957,3,"08:53:49","11:53:49",0.130092020915724
"222",604.42,2019-10-09 08:53:52,-26.3499249704,-53.9503704663,7081965.61667243,804377.641284452,3,"08:53:52","11:53:52",0.0773583913192901
"223",604.31,2019-10-09 08:53:55,-26.3499261439,-53.9503684547,7081965.48184556,804377.839098139,3,"08:53:55","11:53:55",0.239392019975072
"224",604.22,2019-10-09 08:53:58,-26.3499271497,-53.9503682032,7081965.36976391,804377.861577967,3,"08:53:58","11:53:58",0.114313774638257
"225",604.33,2019-10-09 08:54:01,-26.3499274012,-53.9503672812,7081965.3397091,804377.952994817,3,"08:54:01","11:54:01",0.0962306201153574
"226",604.21,2019-10-09 08:54:04,-26.3499272335,-53.9503651019,7081965.35315127,804378.171071466,3,"08:54:04","11:54:04",0.21849054235828
"227",604.37,2019-10-09 08:54:07,-26.3499274012,-53.9503666945,7081965.33832358,804378.011585959,3,"08:54:07","11:54:07",0.160173304358532
"228",604.29,2019-10-09 08:54:10,-26.3499262277,-53.9503666107,7081965.46820209,804378.023030634,3,"08:54:10","11:54:10",0.130381772773901
"229",604.3,2019-10-09 08:54:13,-26.3499211147,-53.9503698796,7081966.0426713,804377.709982013,3,"08:54:13","11:54:13",0.654228033718614
"230",604.56,2019-10-09 08:54:16,-26.3499174267,-53.9503765851,7081966.46730228,804377.050000096,3,"08:54:16","11:54:16",0.784785061751448
"231",604.54,2019-10-09 08:54:19,-26.3499180134,-53.9503887389,7081966.43097113,804375.834715776,3,"08:54:19","11:54:19",1.21582726237848
"232",604.55,2019-10-09 08:54:22,-26.3499215338,-53.9504013956,7081966.07064201,804374.561519443,3,"08:54:22","11:54:22",1.32320292199392
"233",604.46,2019-10-09 08:54:25,-26.349924719,-53.9504142199,7081965.74786374,804373.272464323,3,"08:54:25","11:54:25",1.32885247934641
"234",604.66,2019-10-09 08:54:28,-26.3499263115,-53.9504179917,7081965.58025047,804372.891617158,3,"08:54:28","11:54:28",0.416099473858725
"235",604.67,2019-10-09 08:54:31,-26.3499267306,-53.9504204225,7081965.53953573,804372.647765377,3,"08:54:31","11:54:31",0.247227387173667
"236",604.64,2019-10-09 08:54:34,-26.3499261439,-53.9504231885,7081965.61110029,804372.373074974,3,"08:54:34","11:54:34",0.283859653352891
"237",604.73,2019-10-09 08:54:37,-26.3499282394,-53.9504285529,7081965.39149296,804371.831863475,3,"08:54:37","11:54:37",0.584069573336832
"238",604.72,2019-10-09 08:54:40,-26.3499312568,-53.9504303969,7081965.06138438,804371.639802394,3,"08:54:40","11:54:40",0.381915082888284
"239",604.73,2019-10-09 08:54:43,-26.3499317598,-53.9504309837,7081965.00701516,804371.579882852,3,"08:54:43","11:54:43",0.080909603991657
"240",604.63,2019-10-09 08:54:46,-26.3499289099,-53.9504180755,7081965.29242918,804372.876437699,3,"08:54:46","11:54:46",1.32759769392788
"241",604.73,2019-10-09 08:54:49,-26.3499282394,-53.950412292,7081965.35309289,804373.455767776,3,"08:54:49","11:54:49",0.582497575047566
"242",604.84,2019-10-09 08:54:52,-26.3499283232,-53.9504212607,7081965.36498368,804372.559883647,3,"08:54:52","11:54:52",0.895963036682977
"243",604.79,2019-10-09 08:54:55,-26.3499282394,-53.9504287206,7081965.39188898,804371.815116017,3,"08:54:55","11:54:55",0.745253459632017
"244",604.78,2019-10-09 08:54:58,-26.3499300834,-53.9504303131,7081965.1912518,804371.651246743,3,"08:54:58","11:54:58",0.259052921251587
"245",604.81,2019-10-09 08:55:01,-26.3499299996,-53.95042805,7081965.19519631,804371.877472194,3,"08:55:01","11:55:01",0.226259837527899
"246",604.82,2019-10-09 08:55:04,-26.3499298319,-53.9504197519,7081965.19418907,804372.706606358,3,"08:55:04","11:55:04",0.829134775479714
"247",604.83,2019-10-09 08:55:07,-26.349932598,-53.9504112024,7081964.86739156,804373.55315687,3,"08:55:07","11:55:07",0.907438363998628
"248",604.86,2019-10-09 08:55:10,-26.3499345258,-53.950403491,7081964.63549438,804374.318207299,3,"08:55:10","11:55:10",0.799423829256605
"249",604.89,2019-10-09 08:55:13,-26.3499356154,-53.9503972046,7081964.49987245,804374.943146295,3,"08:55:13","11:55:13",0.639485775686712
"250",604.88,2019-10-09 08:55:16,-26.3499329332,-53.9503934328,7081964.78827327,804375.326849725,3,"08:55:16","11:55:16",0.480003492487513
"251",604.84,2019-10-09 08:55:19,-26.3499235455,-53.9503945224,7081965.83142432,804375.242642683,3,"08:55:19","11:55:19",1.04654428971634
"252",605,2019-10-09 08:55:22,-26.3499091286,-53.9503997192,7081967.44173536,804374.761449847,3,"08:55:22","11:55:22",1.68066897458729
"253",604.85,2019-10-09 08:55:25,-26.3498988189,-53.9504026528,7081968.59143996,804374.495507209,3,"08:55:25","11:55:25",1.18006192055828
"254",605.03,2019-10-09 08:55:28,-26.3498954661,-53.9504069276,7081968.97317545,804374.077389812,3,"08:55:28","11:55:28",0.566166179040233
"255",605.05,2019-10-09 08:55:31,-26.3498940412,-53.9504128788,7081969.14517201,804373.486804405,3,"08:55:31","11:55:31",0.61512107735548
"256",605.01,2019-10-09 08:55:34,-26.349897394,-53.9504161477,7081968.781251,804373.151565602,3,"08:55:34","11:55:34",0.49479648214222
"257",604.98,2019-10-09 08:55:37,-26.3498961367,-53.9504122082,7081968.91131306,804373.548281722,3,"08:55:37","11:55:37",0.417492300014698
"258",604.97,2019-10-09 08:55:40,-26.3498898502,-53.9504117891,7081969.60714933,804373.606613098,3,"08:55:40","11:55:40",0.698276922490088
"259",605.03,2019-10-09 08:55:43,-26.3498823065,-53.9504127111,7081970.44550671,804373.534309961,3,"08:55:43","11:55:43",0.841469457228072
"260",605.08,2019-10-09 08:55:46,-26.3498795405,-53.9504158124,7081970.7594272,804373.231846713,3,"08:55:46","11:55:46",0.435924409173965
"261",605.16,2019-10-09 08:55:49,-26.3498786185,-53.9504179917,7081970.86677254,804373.016626221,3,"08:55:49","11:55:49",0.240505470220549
"262",605.16,2019-10-09 08:55:52,-26.3498802111,-53.9504169021,7081970.68766799,804373.121265416,3,"08:55:52","11:55:52",0.207431434951541
"263",605.18,2019-10-09 08:55:55,-26.3498823065,-53.9504153933,7081970.45184073,804373.26645038,3,"08:55:55","11:55:55",0.276935323542013
"264",605.08,2019-10-09 08:55:58,-26.3498846535,-53.9504160639,7081970.19327155,804373.193328723,3,"08:55:58","11:55:58",0.268709499608249
"265",605.17,2019-10-09 08:56:01,-26.3498845696,-53.9504160639,7081970.20257143,804373.193548635,3,"08:56:01","11:56:01",0.00930248056775185
"266",605.23,2019-10-09 08:56:04,-26.3498828933,-53.9504158124,7081970.38778669,804373.223058623,3,"08:56:04","11:56:04",0.187551408503877
"267",605.19,2019-10-09 08:56:07,-26.3498809654,-53.9504171535,7081970.60465142,804373.094182088,3,"08:56:07","11:56:07",0.252268655303945
"268",605.08,2019-10-09 08:56:10,-26.3498803787,-53.9504206739,7081970.67799749,804372.744152945,3,"08:56:10","11:56:10",0.357631159508468
"269",605.07,2019-10-09 08:56:13,-26.3498822227,-53.950424362,7081970.48230906,804372.371005195,3,"08:56:13","11:56:13",0.421346893915596
"270",605.16,2019-10-09 08:56:16,-26.3498847373,-53.9504281338,7081970.21248574,804371.98774099,3,"08:56:16","11:56:16",0.468717479270262
"271",605.34,2019-10-09 08:56:19,-26.3498889282,-53.9504354261,7081969.76516684,804371.248506129,3,"08:56:19","11:56:19",0.864038410787299
"272",605.39,2019-10-09 08:56:22,-26.3498915266,-53.9504406229,7081969.4894198,804370.722713819,3,"08:56:22","11:56:22",0.593712036449505
"273",605.46,2019-10-09 08:56:25,-26.349895047,-53.9504468255,7081969.11384899,804370.09406005,3,"08:56:25","11:56:25",0.732297067036017
"274",605.55,2019-10-09 08:56:28,-26.3498969749,-53.9504531957,7081968.91519431,804369.452842928,3,"08:56:28","11:56:28",0.671284648771361
"275",605.52,2019-10-09 08:56:31,-26.3499021716,-53.9504536986,7081968.34035462,804369.388999501,3,"08:56:31","11:56:31",0.578374145431635
"276",605.66,2019-10-09 08:56:34,-26.3499068655,-53.9504499268,7081967.81115313,804369.75336945,3,"08:56:34","11:56:34",0.642510450801215
"277",605.6,2019-10-09 08:56:37,-26.3499078713,-53.9504473284,7081967.69352936,804370.010223934,3,"08:56:37","11:56:37",0.282505889829245
"278",605.68,2019-10-09 08:56:40,-26.3499073684,-53.9504437242,7081967.74076198,804370.371477686,3,"08:56:40","11:56:40",0.364328416167397
"279",605.48,2019-10-09 08:56:43,-26.3499053568,-53.9504417963,7081967.95918473,804370.569281185,3,"08:56:43","11:56:43",0.294677315532812
"280",605.78,2019-10-09 08:56:46,-26.3499032613,-53.9504403714,7081968.18809518,804370.7170722,3,"08:56:46","11:56:46",0.2724741776111
"281",605.87,2019-10-09 08:56:49,-26.3499005791,-53.9504395332,7081968.48342376,804370.807809869,3,"08:56:49","11:56:49",0.308953551151314
"282",605.94,2019-10-09 08:56:52,-26.3498983998,-53.9504389465,7081968.7236024,804370.872113187,3,"08:56:52","11:56:52",0.24863767627563
"283",605.89,2019-10-09 08:56:55,-26.3498966396,-53.9504398685,7081968.92088873,804370.784650756,3,"08:56:55","11:56:55",0.215804484589172
"284",605.91,2019-10-09 08:56:58,-26.3498963043,-53.950438695,7081968.95528381,804370.902721906,3,"08:56:58","11:56:58",0.12297893056198
"285",606.01,2019-10-09 08:57:01,-26.3498990703,-53.9504382759,7081968.64769734,804370.937325617,3,"08:57:01","11:57:01",0.309526820446675
"286",606.06,2019-10-09 08:57:04,-26.3499015011,-53.9504381921,7081968.37805786,804370.939322979,3,"08:57:04","11:57:04",0.269646878519383
"287",606.03,2019-10-09 08:57:07,-26.3499066141,-53.9504355937,7081967.80517221,804371.185412067,3,"08:57:07","11:57:07",0.623504448675015
"288",605.9,2019-10-09 08:57:10,-26.3499160018,-53.9504315704,7081966.75509333,804371.562595166,3,"08:57:10","11:57:10",1.11576554732683
"289",605.97,2019-10-09 08:57:13,-26.349925641,-53.9504285529,7081965.67951214,804371.838674175,3,"08:57:13","11:57:13",1.1104478888131
"290",605.92,2019-10-09 08:57:16,-26.3499327656,-53.9504270442,7081964.88622435,804371.970666996,3,"08:57:16","11:57:16",0.804193775784833
"291",605.94,2019-10-09 08:57:19,-26.3499392197,-53.9504264574,7081964.16943506,804372.012351177,3,"08:57:19","11:57:19",0.718000314058443
"292",605.99,2019-10-09 08:57:22,-26.3499426562,-53.9504263736,7081963.78831894,804372.011712447,3,"08:57:22","11:57:22",0.381116656314929
"293",606.02,2019-10-09 08:57:25,-26.3499428239,-53.9504272956,7081963.77190756,804371.919196828,3,"08:57:25","11:57:25",0.0939599550374954
"294",606.07,2019-10-09 08:57:28,-26.3499412313,-53.9504279662,7081963.95002264,804371.856401361,3,"08:57:28","11:57:28",0.188860403515734
"295",606.29,2019-10-09 08:57:31,-26.3499379624,-53.9504292235,7081964.31533238,804371.739408534,3,"08:57:31","11:57:31",0.383586399842405
"296",606.15,2019-10-09 08:57:34,-26.3499350287,-53.9504314866,7081964.64586211,804371.521092301,3,"08:57:34","11:57:34",0.396121049629451
"297",606.03,2019-10-09 08:57:37,-26.3499323465,-53.9504355099,7081964.95267106,804371.126333452,3,"08:57:37","11:57:37",0.49996627875243
"298",606.07,2019-10-09 08:57:40,-26.3499331847,-53.9504381921,7081964.86609491,804370.856276979,3,"08:57:40","11:57:40",0.283594656200828
"299",606.17,2019-10-09 08:57:43,-26.3499336038,-53.9504397847,7081964.82340074,804370.696132552,3,"08:57:43","11:57:43",0.165737833923987
"300",606.13,2019-10-09 08:57:46,-26.349932095,-53.9504383598,7081964.98727853,804370.842385739,3,"08:57:46","11:57:46",0.219649548915698
"301",606.27,2019-10-09 08:57:49,-26.3499317598,-53.9504380245,7081965.02364191,804370.876749263,3,"08:57:49","11:57:49",0.0500314613525673
"302",606.22,2019-10-09 08:57:52,-26.3499317598,-53.9504380245,7081965.02364191,804370.876749263,3,"08:57:52","11:57:52",0
"303",606.18,2019-10-09 08:57:55,-26.349935364,-53.9504390303,7081964.62651019,804370.766857477,3,"08:57:55","11:57:55",0.412055590374533
"304",606.13,2019-10-09 08:57:58,-26.3499382976,-53.9504387788,7081964.30074191,804370.784284397,3,"08:57:58","11:57:58",0.326234070027605
"305",606,2019-10-09 08:58:01,-26.349940896,-53.9504383598,7081964.01173326,804370.819317392,3,"08:58:01","11:58:01",0.291124211887159
"306",605.99,2019-10-09 08:58:04,-26.3499429077,-53.9504371025,7081963.78577764,804370.939605497,3,"08:58:04","11:58:04",0.255978847449488
"307",606.07,2019-10-09 08:58:07,-26.3499433268,-53.9504355099,7081963.73556168,804371.097552901,3,"08:58:07","11:58:07",0.165737821520207
"308",606.06,2019-10-09 08:58:10,-26.3499396387,-53.9504346717,7081964.14238906,804371.190927135,3,"08:58:10","11:58:10",0.417405402387326
"309",606.01,2019-10-09 08:58:13,-26.3499320112,-53.950431738,7081964.98093004,804371.503895296,3,"08:58:13","11:58:13",0.895041919032695
"310",606.02,2019-10-09 08:58:16,-26.3499234617,-53.9504270442,7081965.91751348,804371.995053581,3,"08:58:16","11:58:16",1.05755614300604
"311",606,2019-10-09 08:58:19,-26.3499193545,-53.9504232723,7081966.36386801,804372.382502049,3,"08:58:19","11:58:19",0.591057261731036
"312",605.89,2019-10-09 08:58:22,-26.3499169238,-53.9504199196,7081966.62538113,804372.723692578,3,"08:58:22","11:58:22",0.429883810397008
"313",606.05,2019-10-09 08:58:25,-26.3499122299,-53.9504128788,7081967.1290488,804373.439129564,3,"08:58:25","11:58:25",0.874946396804502
"314",606.18,2019-10-09 08:58:28,-26.349907117,-53.950404916,7081967.6769831,804374.247740949,3,"08:58:28","11:58:28",0.976772425449909
"315",606.08,2019-10-09 08:58:31,-26.349913571,-53.9504024852,7081966.95585026,804374.473577462,3,"08:58:31","11:58:31",0.755668380473244
"316",606.03,2019-10-09 08:58:34,-26.3499166723,-53.9504013117,7081966.60931598,804374.582640817,3,"08:58:34","11:58:34",0.36329165038691
"317",606.08,2019-10-09 08:58:37,-26.3499175943,-53.9503960311,7081966.49464685,804375.107574396,3,"08:58:37","11:58:37",0.537312081199274
"318",605.95,2019-10-09 08:58:40,-26.3499167562,-53.9503920078,7081966.57804481,804375.511560431,3,"08:58:40","11:58:40",0.412504466643796
"319",606.04,2019-10-09 08:58:43,-26.3499154989,-53.9503866434,7081966.70474187,804376.05057501,3,"08:58:43","11:58:43",0.553704669704908
"320",606.13,2019-10-09 08:58:46,-26.3499108888,-53.9503731485,7081967.18387901,804377.410335088,3,"08:58:46","11:58:46",1.44170727833858
"321",606.02,2019-10-09 08:58:49,-26.3499050215,-53.9503599051,7081967.80296407,804378.748274415,3,"08:58:49","11:58:49",1.47422791627107
"322",606.09,2019-10-09 08:58:52,-26.3499087933,-53.9503598213,7081967.38468166,804378.746756624,3,"08:58:52","11:58:52",0.418285162008279
"323",606.1,2019-10-09 08:58:55,-26.3499109726,-53.9503603242,7081967.14430515,804378.690821894,3,"08:58:55","11:58:55",0.246798620519726
"324",606.03,2019-10-09 08:58:58,-26.3499086257,-53.9503614139,7081967.40702025,804378.588149967,3,"08:58:58","11:58:58",0.282065141442071
"325",606.01,2019-10-09 08:59:01,-26.3499054406,-53.9503594022,7081967.75532138,804378.797398297,3,"08:59:01","11:59:01",0.406323204039718
"326",605.99,2019-10-09 08:59:04,-26.3499088772,-53.9503625873,7081967.3819138,804378.470308442,3,"08:59:04","11:59:04",0.496408091653619
